0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-0.06184958,-0.0072564483,-0.060638815,-0.12705739,-0.026271999,-0.10473509,-0.18239056,-0.031904638,-0.14310083,-0.21084821,-0.039244413,-0.1732183,-0.09354904,-0.26278,-0.08203322,-0.14253788,-0.15853906,-0.13300453,-0.13694327,-0.05056095,-0.15606764,-0.11452973,-0.013621032,-0.16192044,-0.01527454,-0.24116683,-0.07492707,-0.060381174,-0.11352873,-0.12123603,-0.069357306,-0.017609537,-0.13443893,-0.06435165,0.0048922896,-0.13733481,0.05255449,-0.19205642,-0.07250344,0.021981329,-0.09380233,-0.13212743,0.0049568564,0.0025191903,-0.13209397,-0.0016179532,0.0413478,-0.114320055,0.1136516,-0.14057565,-0.07324557,0.12619367,-0.20392329,-0.10683556,0.13895497,-0.26858878,-0.10028612,0.1537576,-0.33586138,-0.083910294
-0.090113506,-0.02592045,-0.05229882,-0.16941555,-0.086832106,-0.096577704,-0.18960042,-0.11070967,-0.1440861,-0.15132649,-0.10943669,-0.18491802,-0.094870225,-0.3219812,-0.058756053,-0.11061302,-0.31830436,-0.1155487,-0.126247,-0.1883843,-0.14464095,-0.1201486,-0.111278474,-0.15196984,-0.028428152,-0.32172287,-0.06169097,-0.049379647,-0.26066315,-0.11726304,-0.06438106,-0.116166174,-0.13602991,-0.062801704,-0.041788995,-0.13690494,0.03327784,-0.28931522,-0.071786806,0.024543077,-0.23351747,-0.13622956,0.009180784,-0.08399171,-0.14144313,0.0037628114,0.0040320754,-0.122161984,0.09859961,-0.2505408,-0.084812894,0.10900056,-0.37475044,-0.11687197,0.112348735,-0.45961964,-0.11201058,0.1180464,-0.53751534,-0.09573356
-0.095128715,-0.020293832,-0.04501617,-0.18094546,-0.14735556,-0.068079464,-0.19979344,-0.2670772,-0.09403967,-0.17132948,-0.3680706,-0.10775488,-0.14117,-0.34241736,-0.018007169,-0.15965566,-0.45227545,-0.0770474,-0.16633448,-0.35638684,-0.09808718,-0.16189039,-0.28176552,-0.0966401,-0.08194214,-0.34642076,-0.017433614,-0.096859604,-0.39491236,-0.09555156,-0.09263763,-0.25810122,-0.114553176,-0.084166646,-0.18148828,-0.103651606,-0.01997596,-0.33594215,-0.0274979,-0.03082186,-0.37941536,-0.10729664,-0.040343523,-0.24074423,-0.1053923,-0.041465104,-0.15363538,-0.07457075,0.036670208,-0.32450432,-0.040136244,0.046179235,-0.46066773,-0.08364141,0.050548434,-0.5523281,-0.08812884,0.056476414,-0.6469574,-0.07568363
-0.091632545,-0.03284335,-0.03884484,-0.17193472,-0.17000318,-0.058747295,-0.18442792,-0.29807663,-0.08246144,-0.14645155,-0.3990432,-0.09492896,-0.13439262,-0.3488619,-0.008123996,-0.14879555,-0.4577849,-0.06286234,-0.14161462,-0.35802612,-0.08453039,-0.12792057,-0.27986246,-0.08475416,-0.07596451,-0.35094562,-0.008977106,-0.0788382,-0.41513175,-0.08168083,-0.07592216,-0.28099883,-0.10024454,-0.07309502,-0.19854027,-0.09075146,-0.015240222,-0.34050754,-0.020068513,-0.0150668025,-0.4056317,-0.09282343,-0.02698505,-0.27090317,-0.090259574,-0.034705997,-0.17954236,-0.061732337,0.040489793,-0.3262909,-0.03359117,0.047197104,-0.46073848,-0.07191993,0.050450742,-0.55268365,-0.076342806,0.05411887,-0.64872634,-0.06593188
-0.08025685,-0.023466349,-0.044232503,-0.16114002,-0.16288292,-0.06536513,-0.18109745,-0.29322892,-0.0877952,-0.1396324,-0.3892533,-0.09885019,-0.1251927,-0.33369362,-0.0154290795,-0.13017166,-0.4416949,-0.06715539,-0.11863074,-0.33759302,-0.08678262,-0.106821835,-0.25629598,-0.087119035,-0.06908378,-0.33522242,-0.012418771,-0.06543884,-0.4113244,-0.0831031,-0.06672913,-0.2767337,-0.10138366,-0.07035348,-0.1888107,-0.09257361,-0.012115955,-0.32480165,-0.01942604,-0.003972292,-0.40439767,-0.08857717,-0.020002484,-0.2681802,-0.08600947,-0.03330311,-0.16988355,-0.05903015,0.042255044,-0.30998853,-0.029331964,0.045253158,-0.4416015,-0.06628339,0.04886663,-0.53264487,-0.073008664,0.054739118,-0.6260292,-0.06562134
-0.08046928,-0.026498675,-0.041673437,-0.15505514,-0.16732574,-0.060788482,-0.1721242,-0.2960088,-0.08177235,-0.13378686,-0.38840342,-0.091597594,-0.11301339,-0.32993034,-0.008006011,-0.1177437,-0.42364877,-0.06115699,-0.10702452,-0.31259614,-0.084048025,-0.097867996,-0.22683632,-0.08555832,-0.059079975,-0.329929,-0.0047790715,-0.056134403,-0.3956826,-0.07477338,-0.05764255,-0.26045966,-0.094664454,-0.063079655,-0.17026663,-0.08645876,-0.0049746335,-0.3194215,-0.011807773,0.0013237298,-0.39239118,-0.07856216,-0.01655227,-0.26053914,-0.077334255,-0.03209713,-0.16369689,-0.051272936,0.046988696,-0.3055222,-0.021679668,0.04948041,-0.4327848,-0.055343732,0.052727193,-0.51896894,-0.060850047,0.05725807,-0.6057861,-0.05263525
-0.081652015,-0.025550961,-0.037440788,-0.15612811,-0.16527414,-0.05449616,-0.17041233,-0.29463124,-0.07379247,-0.1323806,-0.38527462,-0.08224285,-0.1120463,-0.3269481,-0.0068642097,-0.11485249,-0.4238281,-0.0564481,-0.10719368,-0.3164241,-0.07649782,-0.09981102,-0.23021853,-0.07709899,-0.058200926,-0.3276604,-0.0055932556,-0.05668068,-0.39821458,-0.07336993,-0.060553014,-0.26283818,-0.09152422,-0.06564969,-0.16889328,-0.08275181,-0.0043117404,-0.31844804,-0.013813373,9.930134e-05,-0.39484712,-0.078789406,-0.017608166,-0.26367188,-0.07638386,-0.031561524,-0.16509289,-0.050381873,0.047357738,-0.30548596,-0.024527987,0.05111617,-0.43195266,-0.057866924,0.054351985,-0.5179841,-0.06325843,0.05827099,-0.6047735,-0.05556541
-0.08086416,-0.029241025,-0.03875084,-0.15248382,-0.17767757,-0.05669661,-0.16952595,-0.3148299,-0.0770793,-0.12468362,-0.4080468,-0.08611456,-0.10776955,-0.3297661,-0.002360721,-0.10884866,-0.45019653,-0.051570922,-0.108433545,-0.34414533,-0.07189632,-0.10390547,-0.2625039,-0.07299997,-0.0566566,-0.33127558,-0.0007971316,-0.04925984,-0.41626024,-0.06789475,-0.058323473,-0.28676003,-0.08759768,-0.06470901,-0.2015639,-0.07959558,-0.0048559904,-0.3232972,-0.008899355,0.005851537,-0.41156536,-0.07044385,-0.01712346,-0.28518814,-0.06661118,-0.034466594,-0.19223613,-0.04035041,0.044414997,-0.3109306,-0.020068122,0.050712913,-0.4399494,-0.048798714,0.05635816,-0.5261298,-0.05092579,0.063399434,-0.61350816,-0.04150311
-0.08086416,-0.029241025,-0.03875084,-0.15248382,-0.17767757,-0.05669661,-0.16952595,-0.3148299,-0.0770793,-0.12468362,-0.4080468,-0.08611456,-0.10776955,-0.3297661,-0.002360721,-0.10884866,-0.45019653,-0.051570922,-0.108433545,-0.34414533,-0.07189632,-0.10390547,-0.2625039,-0.07299997,-0.0566566,-0.33127558,-0.0007971316,-0.04925984,-0.41626024,-0.06789475,-0.058323473,-0.28676003,-0.08759768,-0.06470901,-0.2015639,-0.07959558,-0.0048559904,-0.3232972,-0.008899355,0.005851537,-0.41156536,-0.07044385,-0.01712346,-0.28518814,-0.06661118,-0.034466594,-0.19223613,-0.04035041,0.044414997,-0.3109306,-0.020068122,0.050712913,-0.4399494,-0.048798714,0.05635816,-0.5261298,-0.05092579,0.063399434,-0.61350816,-0.04150311
-0.080480546,-0.022246301,-0.037811983,-0.15461114,-0.16843754,-0.054015037,-0.16795461,-0.30905095,-0.0722116,-0.123511165,-0.4009428,-0.079674974,-0.110269755,-0.32447523,-0.005465904,-0.10926342,-0.44331902,-0.05140761,-0.10603717,-0.34095874,-0.06941508,-0.10115519,-0.25675416,-0.07053167,-0.05630365,-0.32981643,-0.0042859125,-0.05130148,-0.41713557,-0.07024044,-0.057905883,-0.2826956,-0.08824418,-0.061195552,-0.18784392,-0.07998744,-0.0022376776,-0.32426214,-0.012365818,0.005752653,-0.4130339,-0.074556135,-0.016587645,-0.28298306,-0.07148231,-0.033519328,-0.18379587,-0.046620935,0.04852131,-0.31369215,-0.02319217,0.05544427,-0.43775037,-0.055812657,0.05973223,-0.5220865,-0.061621312,0.064406365,-0.6102171,-0.05542517
