0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-0.07780948,-0.046563387,-0.04015995,-0.14157793,-0.15313089,-0.073464505,-0.15996855,-0.24755847,-0.10323327,-0.13030812,-0.3336382,-0.13410725,-0.09975141,-0.28096676,-0.06269482,-0.1039885,-0.40377718,-0.1200444,-0.099692196,-0.42649806,-0.16445535,-0.09658334,-0.4388579,-0.18974844,-0.046773076,-0.29546487,-0.07216464,-0.04203576,-0.47088647,-0.11420581,-0.038226813,-0.59486014,-0.14847448,-0.033924907,-0.70587844,-0.17202164,0.0075663626,-0.27778566,-0.086809866,0.008201659,-0.4456789,-0.12756605,0.013560265,-0.56852305,-0.15437838,0.01793918,-0.6768867,-0.17076957,0.060441226,-0.23713529,-0.10377135,0.06421161,-0.364138,-0.13452654,0.07030836,-0.45896995,-0.14389206,0.07581401,-0.54089767,-0.14978515
-0.07942349,-0.0360083,-0.032193925,-0.1489543,-0.15741086,-0.05424568,-0.17089877,-0.26669747,-0.075506136,-0.15080246,-0.3610403,-0.096204914,-0.12068072,-0.2863456,-0.03816597,-0.12449956,-0.4227159,-0.08410078,-0.123735696,-0.45065027,-0.11926297,-0.12634036,-0.45653772,-0.13817139,-0.07373941,-0.3024143,-0.04726218,-0.07928944,-0.47263098,-0.07924335,-0.082637906,-0.5924651,-0.10608109,-0.0824253,-0.6922866,-0.123882,-0.02115339,-0.28778344,-0.06221452,-0.030358791,-0.44944048,-0.092058405,-0.033924967,-0.56421316,-0.11458045,-0.035530955,-0.66114855,-0.12868825,0.032514513,-0.25167274,-0.07998067,0.026937842,-0.3773651,-0.10178438,0.022802413,-0.46832597,-0.10943425,0.019942164,-0.5467788,-0.11429567
-0.07431817,-0.031640172,-0.032201387,-0.1442321,-0.14253163,-0.05459488,-0.17329308,-0.24399734,-0.0758088,-0.15662864,-0.3351549,-0.096615024,-0.12031135,-0.27897578,-0.0365864,-0.12691396,-0.40781713,-0.07923683,-0.1280489,-0.44843253,-0.11282222,-0.13189483,-0.47098976,-0.13197978,-0.07655504,-0.29631418,-0.044882327,-0.08602789,-0.46086782,-0.07600627,-0.09061128,-0.57520026,-0.10209248,-0.09226644,-0.67127883,-0.119087994,-0.025992513,-0.28494674,-0.0585738,-0.03850603,-0.44081333,-0.08723703,-0.043828607,-0.5506339,-0.10798878,-0.046825707,-0.64400506,-0.120742284,0.026163578,-0.2521912,-0.07516128,0.016709745,-0.37479588,-0.096421026,0.011274695,-0.46195394,-0.10367752,0.007359028,-0.53725505,-0.10800491
-0.07618874,-0.016878486,-0.038837884,-0.14881772,-0.1204626,-0.062871195,-0.18464398,-0.22312176,-0.08362196,-0.17641878,-0.3180948,-0.10166153,-0.12904617,-0.26383287,-0.039852943,-0.13926435,-0.3931593,-0.08229135,-0.14507869,-0.42184293,-0.11349649,-0.15111169,-0.4222383,-0.13069749,-0.08500695,-0.28457808,-0.04316059,-0.09241453,-0.44510245,-0.07788071,-0.09593919,-0.5569883,-0.10436295,-0.09704292,-0.6490617,-0.121100776,-0.036469102,-0.2713315,-0.052557517,-0.045132875,-0.42202848,-0.08451211,-0.049632728,-0.53061867,-0.10532061,-0.05258715,-0.6230705,-0.11731317,0.01570785,-0.23825675,-0.0650094,0.006746471,-0.3582846,-0.088189214,0.001427114,-0.44349924,-0.09675813,-0.0026567578,-0.52039206,-0.10157756
-0.075982094,-0.018378794,-0.035448026,-0.14611542,-0.12369114,-0.05787591,-0.1790258,-0.22824621,-0.07751822,-0.17012373,-0.32320094,-0.09369706,-0.12725344,-0.2658037,-0.035424955,-0.13559425,-0.39599937,-0.07763266,-0.1444009,-0.42023206,-0.108363636,-0.15227896,-0.4125585,-0.12470445,-0.08341253,-0.2861113,-0.039785773,-0.09085262,-0.4443312,-0.07431812,-0.0943203,-0.55447066,-0.09929887,-0.095356554,-0.6440084,-0.11438588,-0.035228014,-0.27364057,-0.050208893,-0.044139564,-0.4229684,-0.080995716,-0.048429072,-0.5307003,-0.09873842,-0.05118674,-0.6222228,-0.10821506,0.01805991,-0.24102968,-0.06364417,0.008502126,-0.3620937,-0.085115924,0.003081143,-0.4471669,-0.09136647,-0.001235187,-0.52241683,-0.09411549
-0.07500553,-0.01911676,-0.034962878,-0.14392617,-0.12245184,-0.058572423,-0.17422408,-0.22634149,-0.07925167,-0.1684547,-0.3209824,-0.096635126,-0.12784907,-0.26294845,-0.039347287,-0.13469744,-0.39900857,-0.08358946,-0.14695567,-0.41420007,-0.11340683,-0.15944529,-0.39631152,-0.12736821,-0.083431244,-0.28163707,-0.043938227,-0.0890798,-0.44745278,-0.07922853,-0.09320539,-0.55769587,-0.10275315,-0.09648153,-0.64875674,-0.11625467,-0.034346104,-0.26925635,-0.05439613,-0.039859295,-0.42417237,-0.08553361,-0.043571234,-0.5323614,-0.10322962,-0.04860419,-0.62557244,-0.112331375,0.01765269,-0.23644298,-0.06749718,0.010054827,-0.3572787,-0.088180386,0.005446315,-0.44167814,-0.09303923,0.0017011762,-0.51634026,-0.094623886
-0.07500553,-0.01911676,-0.034962878,-0.14392617,-0.12245184,-0.058572423,-0.17422408,-0.22634149,-0.07925167,-0.1684547,-0.3209824,-0.096635126,-0.12784907,-0.26294845,-0.039347287,-0.13469744,-0.39900857,-0.08358946,-0.14695567,-0.41420007,-0.11340683,-0.15944529,-0.39631152,-0.12736821,-0.083431244,-0.28163707,-0.043938227,-0.0890798,-0.44745278,-0.07922853,-0.09320539,-0.55769587,-0.10275315,-0.09648153,-0.64875674,-0.11625467,-0.034346104,-0.26925635,-0.05439613,-0.039859295,-0.42417237,-0.08553361,-0.043571234,-0.5323614,-0.10322962,-0.04860419,-0.62557244,-0.112331375,0.01765269,-0.23644298,-0.06749718,0.010054827,-0.3572787,-0.088180386,0.005446315,-0.44167814,-0.09303923,0.0017011762,-0.51634026,-0.094623886
-0.07790089,-0.01599443,-0.035663493,-0.14822516,-0.11646837,-0.05861622,-0.17624363,-0.2222622,-0.07889155,-0.17440912,-0.3159889,-0.09519108,-0.13177776,-0.26331556,-0.03530636,-0.14047799,-0.4075012,-0.0808994,-0.15374154,-0.40936753,-0.11336258,-0.16671383,-0.37897623,-0.12882032,-0.08832431,-0.28369445,-0.039838642,-0.094647944,-0.45550072,-0.07419948,-0.10123238,-0.56655145,-0.098729074,-0.10577437,-0.6590585,-0.113646634,-0.04125482,-0.27140677,-0.051070843,-0.04733658,-0.42679843,-0.08181105,-0.052732766,-0.5355841,-0.10001861,-0.05952686,-0.6294085,-0.109996,0.009839535,-0.23969996,-0.06526568,0.002731204,-0.36080498,-0.08589954,-0.0026450753,-0.44565344,-0.0903077,-0.008481085,-0.5213072,-0.09201002
-0.0761888,-0.02437818,-0.035233457,-0.14082271,-0.117448926,-0.059032474,-0.16801286,-0.2107848,-0.08070505,-0.16855386,-0.30136305,-0.100889295,-0.13352299,-0.2593168,-0.035000507,-0.14290506,-0.3831879,-0.07861593,-0.14798662,-0.42046297,-0.112433955,-0.15325087,-0.43607467,-0.13088147,-0.087388456,-0.28513706,-0.041357294,-0.09459412,-0.45314372,-0.072378635,-0.10198665,-0.566475,-0.098181285,-0.10809857,-0.6619807,-0.11501288,-0.037193477,-0.2779293,-0.053986255,-0.044317245,-0.4348457,-0.083308585,-0.05089724,-0.5433827,-0.10499192,-0.058076143,-0.6376207,-0.118191764,0.014603019,-0.24810779,-0.06964658,0.008992195,-0.37057835,-0.09351041,0.002603531,-0.45745492,-0.10307021,-0.005811453,-0.5342317,-0.10838009
-0.076844275,-0.023698747,-0.03254661,-0.13974866,-0.119820476,-0.054518618,-0.15920737,-0.21758753,-0.07429262,-0.15890312,-0.30726504,-0.093573056,-0.13550094,-0.24637473,-0.037878048,-0.14479113,-0.36426336,-0.08045687,-0.14895254,-0.4039037,-0.112906724,-0.15424755,-0.4237576,-0.13097212,-0.08857185,-0.27268612,-0.04490448,-0.09524578,-0.4358672,-0.07801587,-0.10221481,-0.54966104,-0.10516313,-0.10946593,-0.6456371,-0.12308234,-0.038320184,-0.26782608,-0.05722067,-0.042340636,-0.42053998,-0.089134775,-0.04925227,-0.5300026,-0.113094494,-0.058178484,-0.6238829,-0.12772453,0.013468385,-0.2425834,-0.07179747,0.010451853,-0.3632658,-0.09769016,0.003232181,-0.44916677,-0.10874977,-0.006803155,-0.5238615,-0.115287334
