0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-0.059164047,-0.032773614,-0.04104313,-0.08723566,-0.13535798,-0.06790769,-0.050362647,-0.22359699,-0.09402399,-0.007701695,-0.2811057,-0.11774901,-0.074851364,-0.28581595,-0.05578939,-0.09917244,-0.4342379,-0.10106947,-0.1103833,-0.5309448,-0.12546018,-0.11873233,-0.60970676,-0.13800956,-0.014315009,-0.28335088,-0.06338324,0.007730782,-0.44057584,-0.112793,0.020905793,-0.54456383,-0.13653038,0.032077372,-0.63083446,-0.1428242,0.038096488,-0.2453726,-0.07427154,0.025039673,-0.27254868,-0.13441789,-0.0054373145,-0.18323374,-0.13188027,-0.0171355,-0.122914135,-0.110302195,0.0777514,-0.18924224,-0.08816662,0.05365479,-0.20068163,-0.13070981,0.027406871,-0.13149804,-0.11813837,0.020852387,-0.083085954,-0.095494345
-0.059164047,-0.032773614,-0.04104313,-0.08723566,-0.13535798,-0.06790769,-0.050362647,-0.22359699,-0.09402399,-0.007701695,-0.2811057,-0.11774901,-0.074851364,-0.28581595,-0.05578939,-0.09917244,-0.4342379,-0.10106947,-0.1103833,-0.5309448,-0.12546018,-0.11873233,-0.60970676,-0.13800956,-0.014315009,-0.28335088,-0.06338324,0.007730782,-0.44057584,-0.112793,0.020905793,-0.54456383,-0.13653038,0.032077372,-0.63083446,-0.1428242,0.038096488,-0.2453726,-0.07427154,0.025039673,-0.27254868,-0.13441789,-0.0054373145,-0.18323374,-0.13188027,-0.0171355,-0.122914135,-0.110302195,0.0777514,-0.18924224,-0.08816662,0.05365479,-0.20068163,-0.13070981,0.027406871,-0.13149804,-0.11813837,0.020852387,-0.083085954,-0.095494345
-0.059753716,-0.04233408,-0.039445024,-0.08313432,-0.14731616,-0.06490908,-0.04377389,-0.23638713,-0.089621074,0.0011110306,-0.29398918,-0.11192801,-0.07750136,-0.2902143,-0.05361895,-0.09813225,-0.433959,-0.09438351,-0.106866896,-0.5283562,-0.116895154,-0.114357054,-0.60433877,-0.12928672,-0.016730905,-0.28659153,-0.061856233,0.005352676,-0.44106805,-0.10789462,0.01880908,-0.5440972,-0.13172077,0.029708147,-0.62620986,-0.139769,0.03463286,-0.24745762,-0.0728894,0.030075133,-0.27938777,-0.12921017,-4.094839e-05,-0.19360036,-0.1269946,-0.01455605,-0.13431478,-0.107676625,0.0722124,-0.19157797,-0.086856075,0.0557096,-0.2093926,-0.12763283,0.030788422,-0.14144343,-0.11506399,0.02149862,-0.091003895,-0.093585044
-0.059949696,-0.040479362,-0.038624942,-0.08538669,-0.14508045,-0.063481346,-0.046710014,-0.2348088,-0.08748502,-0.0014107227,-0.29061282,-0.10927401,-0.07902378,-0.28708428,-0.054324582,-0.10080835,-0.43126142,-0.09543382,-0.109754175,-0.5258934,-0.11807687,-0.11742762,-0.6021287,-0.13037847,-0.01830697,-0.28488827,-0.06236261,0.0020593405,-0.43933517,-0.108012244,0.01532042,-0.54041064,-0.13090861,0.025535345,-0.6210848,-0.13811567,0.03327197,-0.24741763,-0.073119655,0.027585924,-0.2754104,-0.12943314,-0.0016255975,-0.19057488,-0.12787333,-0.01608491,-0.13135284,-0.108812235,0.07096225,-0.19272178,-0.08666026,0.05340773,-0.20574349,-0.12730084,0.028227508,-0.13834703,-0.11537106,0.018244505,-0.08788353,-0.09428293
-0.0606938,-0.03861797,-0.037665397,-0.08612028,-0.14011449,-0.062789746,-0.049904346,-0.2276423,-0.08780039,-0.008028746,-0.28328782,-0.11073617,-0.08069354,-0.28515851,-0.05225672,-0.10323584,-0.42671514,-0.09343147,-0.11305952,-0.5208731,-0.11659119,-0.12183827,-0.5976183,-0.12939274,-0.020435631,-0.28120577,-0.061909568,-8.779764e-05,-0.43481028,-0.10818732,0.013684928,-0.5374799,-0.13161987,0.022982836,-0.62024456,-0.13924426,0.030755043,-0.2426843,-0.07435005,0.025537312,-0.2788152,-0.13306956,-0.001861453,-0.19248605,-0.13146913,-0.01715076,-0.13109618,-0.1117962,0.06882721,-0.18684661,-0.08935356,0.055281937,-0.21063906,-0.13249435,0.029702306,-0.14181358,-0.12019007,0.015879035,-0.087842226,-0.09834802
-0.060516357,-0.040436447,-0.031248212,-0.083722144,-0.14205098,-0.052160207,-0.0459857,-0.22446561,-0.07422326,-0.006821394,-0.2778629,-0.09471192,-0.07675916,-0.28933507,-0.044340152,-0.099217296,-0.42958695,-0.081379175,-0.10865709,-0.5242604,-0.102004796,-0.11735374,-0.5995699,-0.11321495,-0.017070293,-0.28777367,-0.05545516,0.003295958,-0.43979847,-0.09671695,0.01619798,-0.5440823,-0.11932765,0.026087224,-0.62620485,-0.12690875,0.033259094,-0.2508554,-0.068847805,0.02747488,-0.28136206,-0.11985652,-8.201599e-05,-0.19884336,-0.11833555,-0.013730764,-0.13994896,-0.10018508,0.07046747,-0.19595814,-0.08468535,0.055055022,-0.21409911,-0.1209981,0.03184724,-0.15062487,-0.108744346,0.022641003,-0.10146111,-0.08802196
-0.061050832,-0.041900456,-0.032366708,-0.084833086,-0.14780998,-0.053971242,-0.047765315,-0.23709095,-0.076367915,-0.009167016,-0.2981109,-0.096677415,-0.0791595,-0.29215777,-0.045691546,-0.10274589,-0.4337974,-0.08343149,-0.112762004,-0.52877104,-0.10444846,-0.12154961,-0.60419816,-0.116100036,-0.01972723,-0.28889543,-0.05690855,0.00018203259,-0.44398087,-0.100523464,0.01230973,-0.5493559,-0.12445118,0.022619009,-0.6325333,-0.13289139,0.03062284,-0.24994802,-0.07034091,0.024392366,-0.28451103,-0.12287335,-0.0039737225,-0.20044959,-0.119838744,-0.017048895,-0.14305526,-0.100590244,0.06825471,-0.19429487,-0.08628767,0.051780522,-0.21869332,-0.12331711,0.02813512,-0.1543616,-0.109693535,0.018637002,-0.10695422,-0.088015795
-0.06042117,-0.042963922,-0.030145967,-0.08417615,-0.14695048,-0.051542927,-0.048124373,-0.23437464,-0.074388556,-0.013619244,-0.2972384,-0.09522968,-0.07737568,-0.2921598,-0.043090563,-0.09874457,-0.43483454,-0.08056954,-0.10810712,-0.52889264,-0.10153869,-0.115005106,-0.6034974,-0.113054715,-0.018801868,-0.28970516,-0.055195678,0.00041884184,-0.44428104,-0.099067286,0.013247788,-0.549387,-0.12375422,0.024676383,-0.6320722,-0.13285255,0.031036496,-0.25213975,-0.06921001,0.026113927,-0.28984606,-0.12131571,-0.0022002459,-0.20508838,-0.11817215,-0.01614201,-0.14604688,-0.09929427,0.06828475,-0.19751203,-0.08556308,0.052476406,-0.22235882,-0.12208786,0.028989613,-0.15758634,-0.10798198,0.018588245,-0.11030042,-0.08613213
-0.062351167,-0.0485574,-0.03129291,-0.08706421,-0.15289009,-0.053416625,-0.050059974,-0.23786855,-0.07685399,-0.011087239,-0.29633498,-0.098642804,-0.07740539,-0.2909993,-0.044595342,-0.09872657,-0.4340819,-0.08276566,-0.10805935,-0.5271206,-0.10378606,-0.11497232,-0.60136104,-0.1148288,-0.01981759,-0.28698003,-0.05579011,-0.0016235113,-0.44238988,-0.09981238,0.010450304,-0.5460246,-0.12418586,0.02147764,-0.6275983,-0.13260937,0.029734313,-0.24943459,-0.06901923,0.023987949,-0.28633976,-0.122915186,-0.0046775937,-0.20293832,-0.1225093,-0.018517256,-0.14375782,-0.1046366,0.06695944,-0.195167,-0.08438082,0.050534785,-0.22147149,-0.12215582,0.025679708,-0.15676016,-0.109418266,0.014312565,-0.107476175,-0.08816872
-0.061556518,-0.04333377,-0.031867724,-0.08847439,-0.14478505,-0.054891035,-0.054021418,-0.23054028,-0.07921222,-0.017312884,-0.2902609,-0.10172567,-0.07799393,-0.28918707,-0.047094222,-0.09942931,-0.43144757,-0.086777486,-0.10890004,-0.52642834,-0.109250836,-0.116393745,-0.60220826,-0.12184516,-0.020631433,-0.28487372,-0.05879947,-0.00059992075,-0.43978274,-0.104889266,0.013421893,-0.5449917,-0.13091262,0.025173426,-0.62764335,-0.14065702,0.028793871,-0.24687994,-0.07240514,0.022760272,-0.28326607,-0.1269406,-0.0054178834,-0.20000768,-0.12559229,-0.020014226,-0.1405415,-0.10729069,0.066412926,-0.1925739,-0.0883561,0.049430847,-0.21537131,-0.12689225,0.025460124,-0.15188098,-0.11416463,0.01387769,-0.10372442,-0.09285881
