0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-0.061747253,-0.029109597,-0.01678504,-0.12816423,-0.118054986,-0.024284339,-0.18137586,-0.17329633,-0.034542296,-0.22421995,-0.198493,-0.044684764,-0.07945192,-0.24395192,-0.009329554,-0.08783305,-0.35768968,-0.040033437,-0.0938499,-0.43415624,-0.05581319,-0.09437519,-0.49487093,-0.06565818,-0.036738396,-0.23695463,-0.018856663,-0.053209722,-0.29684868,-0.06544157,-0.054636836,-0.20416015,-0.0671121,-0.0441401,-0.17507684,-0.054030675,0.009876668,-0.21520251,-0.03319029,-0.0033496022,-0.25218338,-0.07852662,-0.011580467,-0.16705257,-0.0607932,-0.005089104,-0.15365207,-0.035356082,0.056646347,-0.18439603,-0.04907183,0.041704476,-0.21035427,-0.0729838,0.027983308,-0.1505475,-0.055275906,0.032847285,-0.1394192,-0.03487658
-0.06074673,-0.026217997,-0.019383669,-0.12758875,-0.11776787,-0.027643684,-0.18048179,-0.17621666,-0.03846239,-0.22457716,-0.20237535,-0.048908263,-0.08078408,-0.24590313,-0.009761616,-0.08816564,-0.35810876,-0.042155746,-0.09412366,-0.4349692,-0.057670332,-0.094159484,-0.49695623,-0.0667484,-0.03815925,-0.2378723,-0.01829915,-0.051989555,-0.29999554,-0.066025645,-0.053839207,-0.2029764,-0.06608961,-0.04464817,-0.17556691,-0.050879993,0.0085122585,-0.21629411,-0.032320958,-0.0026524663,-0.2527671,-0.08008442,-0.01126349,-0.16359729,-0.06162847,-0.0061653852,-0.15211707,-0.034560077,0.05537671,-0.18632603,-0.048088357,0.04270947,-0.21435511,-0.07403012,0.028562069,-0.15164483,-0.056439307,0.03190279,-0.14000475,-0.035371996
-0.061672628,-0.028933823,-0.019043526,-0.12840086,-0.11905038,-0.026836831,-0.182562,-0.17592317,-0.037377942,-0.22423148,-0.2065826,-0.047124464,-0.08201504,-0.25083798,-0.007107329,-0.08766645,-0.36404613,-0.038735177,-0.093302846,-0.4394405,-0.053730063,-0.09356505,-0.5003158,-0.062691145,-0.039672136,-0.24254948,-0.015999474,-0.054557443,-0.30483297,-0.064190105,-0.055847883,-0.20887119,-0.06460286,-0.046283066,-0.18108088,-0.04957945,0.007275462,-0.21969032,-0.030555256,-0.0027911663,-0.25714475,-0.07852245,-0.012172699,-0.16981453,-0.0605989,-0.007871509,-0.15844715,-0.033975676,0.054574013,-0.1874727,-0.046953462,0.043705344,-0.2135235,-0.07337177,0.028361678,-0.1520055,-0.057050757,0.03033644,-0.14089203,-0.036930345
-0.060726643,-0.02762121,-0.016922489,-0.12874556,-0.121040225,-0.024592355,-0.18179289,-0.18107945,-0.034890827,-0.22779924,-0.20395422,-0.044966884,-0.07653922,-0.2475059,-0.0101073105,-0.0838508,-0.3618884,-0.04207809,-0.09088886,-0.43665195,-0.057404958,-0.09248781,-0.49914598,-0.06654126,-0.033652723,-0.23736036,-0.019487832,-0.050834417,-0.29887408,-0.06575032,-0.05279571,-0.20132738,-0.06584105,-0.041370094,-0.17830044,-0.05152068,0.01251632,-0.2150771,-0.033839274,-0.001429081,-0.25240982,-0.080102354,-0.010368586,-0.16333044,-0.061018202,-0.002892077,-0.15538114,-0.03439306,0.058744967,-0.18611264,-0.049645517,0.043333948,-0.21359909,-0.0733109,0.029559672,-0.14979815,-0.05388633,0.03535551,-0.13910449,-0.032201994
-0.06261259,-0.028815567,-0.019378157,-0.12842745,-0.118474185,-0.0277703,-0.18213636,-0.17545253,-0.038683575,-0.22384083,-0.20624751,-0.04895456,-0.08068013,-0.24843615,-0.009678531,-0.087114275,-0.3606788,-0.042163093,-0.093040764,-0.43647122,-0.05799143,-0.09441602,-0.49785462,-0.067339905,-0.038341284,-0.2394979,-0.017680448,-0.05211538,-0.30147195,-0.064608626,-0.05374062,-0.2064954,-0.06417862,-0.044537246,-0.17701894,-0.049033765,0.008752465,-0.2162019,-0.03119044,-0.002309978,-0.25430495,-0.07838789,-0.011351109,-0.16643971,-0.059872746,-0.0060248375,-0.15198523,-0.032830168,0.055858076,-0.18304479,-0.046437707,0.044211924,-0.21384668,-0.07246759,0.02886951,-0.15250671,-0.05530867,0.032122016,-0.1381172,-0.034430016
-0.06217277,-0.030194402,-0.018771717,-0.12745279,-0.11986935,-0.027675059,-0.18097895,-0.17862827,-0.039469823,-0.22244453,-0.21034431,-0.050795507,-0.078231275,-0.2483567,-0.009624963,-0.08458936,-0.36057234,-0.043285307,-0.09137678,-0.43705985,-0.060261633,-0.093225,-0.49832353,-0.07044985,-0.036676466,-0.23877972,-0.018206548,-0.051737726,-0.30289313,-0.065343365,-0.05352992,-0.20880646,-0.06479291,-0.043591917,-0.1807754,-0.049895745,0.009822726,-0.21594983,-0.032372866,-0.0026440024,-0.25810483,-0.07879002,-0.0119050145,-0.17235088,-0.05911948,-0.00557667,-0.15830535,-0.03184035,0.05616784,-0.18317372,-0.04845133,0.044176877,-0.21732473,-0.07378835,0.027739108,-0.1577999,-0.05599212,0.03125131,-0.14350432,-0.03506746
-0.06245464,-0.02903527,-0.021252567,-0.12901992,-0.11923623,-0.030784106,-0.18346033,-0.1784584,-0.042698678,-0.22642732,-0.2097246,-0.053873293,-0.08102673,-0.24940717,-0.009786345,-0.08693242,-0.36103916,-0.04211151,-0.09244579,-0.43683416,-0.057642054,-0.09458071,-0.4972328,-0.06689075,-0.039327264,-0.23974776,-0.01729018,-0.051692784,-0.30247277,-0.06484944,-0.053082883,-0.20933133,-0.064957015,-0.045711935,-0.18123454,-0.04998144,0.0073073506,-0.21658891,-0.030511327,-0.0031596422,-0.254378,-0.07759006,-0.011134386,-0.16900462,-0.059322573,-0.0065304637,-0.15678841,-0.032662876,0.053680062,-0.18353951,-0.04577043,0.042769015,-0.21205139,-0.0715221,0.028934062,-0.15242225,-0.054746654,0.03278607,-0.14079612,-0.034367163
-0.062314093,-0.027756512,-0.024608705,-0.12847197,-0.116781235,-0.037801705,-0.18483871,-0.17596936,-0.053082377,-0.23078763,-0.20523876,-0.06748617,-0.07982832,-0.24477929,-0.014954787,-0.08768505,-0.35826093,-0.04832327,-0.092110395,-0.4345825,-0.06425172,-0.09426671,-0.49552718,-0.074133426,-0.039199352,-0.2361291,-0.021776188,-0.05125761,-0.29789805,-0.06988944,-0.051431835,-0.20716727,-0.070260435,-0.0445897,-0.1813997,-0.05622359,0.0072931647,-0.21348912,-0.03435447,-0.001722157,-0.25310558,-0.08065169,-0.008198559,-0.17032844,-0.06084879,-0.0039434433,-0.15757626,-0.03406431,0.05357665,-0.17924643,-0.04954517,0.044548035,-0.20928067,-0.07450906,0.030921578,-0.1525833,-0.05684864,0.033361793,-0.1402235,-0.036314353
-0.062235177,-0.02886492,-0.026168166,-0.12833852,-0.117157996,-0.040112138,-0.18461657,-0.17556238,-0.05585572,-0.23089641,-0.20534503,-0.07036804,-0.080827475,-0.24680221,-0.015285139,-0.089983344,-0.35688084,-0.049495827,-0.09529877,-0.43341827,-0.065233186,-0.09734416,-0.4944601,-0.07457176,-0.040035844,-0.2383818,-0.020955361,-0.05246401,-0.29678148,-0.067718856,-0.052639067,-0.20397049,-0.065557405,-0.04526031,-0.18134683,-0.04980219,0.0067938566,-0.21568614,-0.032978863,-0.0023078918,-0.2527861,-0.0792126,-0.009259403,-0.16910243,-0.058419038,-0.004971862,-0.15930879,-0.030943353,0.053198874,-0.1816535,-0.04775543,0.044053674,-0.20838332,-0.073120825,0.030682564,-0.15115279,-0.05567309,0.03379202,-0.14116704,-0.03522721
-0.061301887,-0.030262947,-0.026322523,-0.12782383,-0.11775327,-0.042003892,-0.18476975,-0.17661983,-0.059778627,-0.23117167,-0.20780957,-0.07603051,-0.08090556,-0.24847752,-0.016221436,-0.09027171,-0.35788354,-0.053213328,-0.09693259,-0.43379295,-0.069425575,-0.099025786,-0.4954693,-0.07833675,-0.040432096,-0.23909485,-0.02219358,-0.054583132,-0.29772353,-0.06947277,-0.055638075,-0.2000196,-0.064682096,-0.04746574,-0.18252194,-0.04669351,0.0064857006,-0.2169339,-0.03498532,-0.00380373,-0.25436473,-0.082362644,-0.011322737,-0.16748184,-0.058886483,-0.0055025816,-0.16194016,-0.02913702,0.05305624,-0.18430895,-0.050582554,0.042315602,-0.21162432,-0.075678736,0.028579831,-0.15218931,-0.05608887,0.033278286,-0.14340252,-0.033915702
